Departament,Cdig,Tama,P1,P2,P3,P4,P5,P6,P7,P8,Robo
24,1071,PEQUEÑA,0,1,0,0,0,0,0,0,0
24,4721,PEQUEÑA,0,0,0,0,0,0,0,0,0
24,4530,PEQUEÑA,1,1,0,0,0,0,0,0,0
24,4630,MICRO,0,0,0,0,0,0,0,0,0
24,4789,PEQUEÑA,0,1,0,0,0,0,0,0,1
24,4923,MICRO,0,1,0,0,0,0,0,0,0
24,5510,MICRO,0,1,0,0,0,0,0,0,0
24,7490,PEQUEÑA,0,1,1,1,0,0,0,0,0
24,8299,PEQUEÑA,0,1,1,1,0,0,0,1,0
24,8510,MICRO,0,1,0,1,0,0,0,0,0
25,4100,PEQUEÑA,0,0,1,0,0,0,0,1,1
25,4690,MICRO,0,0,0,0,0,0,1,0,1
25,2910,PEQUEÑA,0,1,0,0,0,0,0,0,0
25,1610,PEQUEÑA,1,0,0,0,0,0,0,0,1
25,4290,GRANDE,0,1,0,0,0,0,0,0,0
25,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
25,4100,MICRO,0,0,0,0,0,0,0,0,1
25,4690,GRANDE,0,1,0,0,1,0,0,0,1
25,4663,GRANDE,0,0,0,0,0,0,0,1,0
25,4730,GRANDE,0,0,0,0,0,0,0,0,0
25,4730,MEDIANA,0,1,0,0,0,0,0,1,0
25,4630,MEDIANA,0,1,0,0,0,1,0,0,1
25,4630,PEQUEÑA,0,0,0,0,0,0,0,1,0
25,4923,MICRO,0,0,0,0,0,0,0,0,0
25,5022,GRANDE,0,0,0,0,0,0,0,0,0
25,5022,PEQUEÑA,0,0,0,0,0,0,0,0,1
25,5610,PEQUEÑA,1,1,0,0,0,0,0,0,0
25,5610,MICRO,0,0,0,0,0,0,0,0,0
25,6810,PEQUEÑA,0,1,0,0,0,0,0,0,0
25,7500,PEQUEÑA,0,0,0,0,0,0,0,0,0
25,6910,PEQUEÑA,0,1,0,0,0,0,0,0,1
25,7911,PEQUEÑA,0,1,0,0,0,0,0,1,0
25,8510,PEQUEÑA,1,1,0,0,0,0,0,0,0
25,8620,PEQUEÑA,0,1,0,0,0,0,0,1,0
25,9609,PEQUEÑA,0,0,0,0,0,0,0,0,0
25,4923,PEQUEÑA,0,0,0,0,0,0,0,1,1
25,2910,GRANDE,0,1,0,0,0,0,0,1,0
25,3520,MICRO,0,0,0,0,0,0,0,0,0
25,4730,MEDIANA,0,1,0,0,0,0,0,0,1
25,4663,PEQUEÑA,0,0,0,0,0,0,0,0,1
25,5022,PEQUEÑA,0,0,0,0,0,0,0,1,0
25,4923,MICRO,0,0,0,0,0,0,0,0,0
1,2511,PEQUEÑA,0,1,0,0,0,0,0,0,0
1,1622,MICRO,0,1,0,0,0,0,0,0,0
1,4100,PEQUEÑA,0,1,0,0,0,0,0,0,1
1,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
1,4100,PEQUEÑA,0,0,0,0,0,1,0,0,1
1,4100,MICRO,0,0,0,0,0,0,0,0,0
1,4661,PEQUEÑA,0,0,0,0,0,0,0,0,0
1,4772,PEQUEÑA,0,1,0,1,0,0,0,0,0
1,4773,PEQUEÑA,0,0,0,1,0,0,0,0,0
1,4663,PEQUEÑA,0,0,0,0,0,0,0,0,0
1,4772,MICRO,0,0,0,0,0,0,0,0,0
1,4923,PEQUEÑA,0,0,0,0,0,0,0,1,0
1,5610,PEQUEÑA,0,1,0,0,0,0,0,1,0
1,6209,MICRO,0,0,0,0,0,0,0,0,0
1,7110,PEQUEÑA,0,0,0,0,0,0,0,0,0
1,9609,PEQUEÑA,1,0,0,0,0,0,0,0,0
2,4661,GRANDE,0,1,0,0,0,0,0,1,0
2,4730,MEDIANA,0,1,0,1,0,0,0,0,0
2,4923,PEQUEÑA,0,1,0,0,0,0,0,1,1
2,5510,MICRO,0,1,1,1,1,1,0,1,0
2,7710,PEQUEÑA,0,0,0,0,0,0,0,0,0
2,810,MICRO,0,0,0,0,0,0,0,1,1
2,3830,PEQUEÑA,1,0,0,0,0,0,0,0,0
2,4100,PEQUEÑA,0,1,1,1,0,0,0,0,1
2,4510,MEDIANA,1,1,1,1,0,0,0,1,0
2,4923,MICRO,0,0,0,0,0,0,0,0,0
2,311,GRANDE,0,0,0,0,0,0,0,0,0
2,1020,PEQUEÑA,1,1,0,0,0,0,0,1,1
2,4663,GRANDE,1,1,0,1,0,0,0,1,1
2,4730,MEDIANA,0,0,0,0,0,0,0,0,1
2,4771,MICRO,0,1,0,0,0,0,0,1,0
2,4923,GRANDE,0,1,0,1,0,0,0,1,0
2,4923,PEQUEÑA,1,1,0,0,0,0,0,0,1
2,8521,PEQUEÑA,0,0,0,1,0,0,0,1,0
2,4100,PEQUEÑA,0,1,0,1,0,0,0,0,0
2,311,MICRO,0,1,0,0,0,0,0,1,0
2,2592,MICRO,0,0,0,0,0,0,0,1,0
2,4630,PEQUEÑA,0,0,0,1,0,0,0,1,0
2,5610,PEQUEÑA,0,1,1,1,0,0,0,1,0
2,7110,PEQUEÑA,0,0,0,0,0,0,0,0,0
2,8690,PEQUEÑA,1,1,0,0,0,0,0,1,0
3,729,PEQUEÑA,0,0,0,0,0,0,0,0,0
3,2511,PEQUEÑA,0,0,0,0,0,0,0,0,0
3,4100,PEQUEÑA,1,0,0,0,0,0,0,1,1
3,4100,MICRO,1,1,0,0,0,0,0,1,1
3,4630,PEQUEÑA,1,1,0,0,0,0,0,0,0
3,4722,PEQUEÑA,1,1,0,0,0,0,0,0,0
3,4711,MICRO,1,1,0,0,0,0,0,0,0
3,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
3,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
3,5610,MICRO,1,1,1,0,0,0,0,0,0
3,7110,PEQUEÑA,1,0,1,0,0,0,0,1,1
3,8530,MICRO,1,1,1,0,0,0,0,1,0
3,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
3,4923,PEQUEÑA,1,1,0,0,0,0,0,1,0
3,4390,MEDIANA,1,0,0,0,0,0,0,1,0
3,4730,GRANDE,0,1,0,0,0,0,0,0,0
3,4663,PEQUEÑA,0,0,0,0,0,0,0,0,0
3,5610,PEQUEÑA,0,1,0,0,0,0,0,0,0
3,4620,PEQUEÑA,0,0,0,0,0,0,0,0,0
3,4730,PEQUEÑA,1,1,0,0,0,0,0,0,0
3,6810,PEQUEÑA,0,1,0,0,0,0,0,0,0
4,311,PEQUEÑA,1,0,0,0,0,1,0,0,0
4,4100,MEDIANA,1,1,1,0,0,0,0,0,0
4,7110,MEDIANA,1,0,0,1,0,0,0,0,0
4,1071,PEQUEÑA,0,1,1,1,0,0,0,1,0
4,4100,PEQUEÑA,0,0,0,0,0,0,0,1,0
4,4510,GRANDE,0,1,0,1,0,0,0,0,1
4,4649,GRANDE,0,1,0,1,0,0,0,0,1
4,4663,GRANDE,1,1,0,0,0,0,0,0,1
4,4659,GRANDE,1,1,1,1,0,0,0,0,0
4,4630,GRANDE,0,1,1,0,0,0,0,0,0
4,4630,MEDIANA,0,0,0,0,0,0,0,0,0
4,4752,PEQUEÑA,1,0,0,0,0,0,0,0,0
4,4923,GRANDE,1,1,0,0,1,1,0,1,1
4,4923,MEDIANA,1,1,0,1,1,1,0,0,1
4,4922,MEDIANA,1,1,0,1,0,0,0,0,0
4,4923,PEQUEÑA,1,0,0,0,0,0,0,0,0
4,5610,PEQUEÑA,0,1,0,1,0,0,0,1,0
4,5510,MICRO,1,1,0,0,0,0,0,0,0
4,6512,PEQUEÑA,0,1,1,1,0,0,0,1,0
4,6820,MEDIANA,1,1,0,1,0,0,0,0,0
4,8549,GRANDE,0,0,1,0,0,0,0,1,0
4,8530,MEDIANA,1,1,1,0,0,0,0,1,0
4,8530,PEQUEÑA,1,0,1,0,0,0,0,1,0
4,4923,MICRO,0,1,0,1,0,1,0,0,0
4,7710,PEQUEÑA,0,0,0,1,1,1,0,0,0
4,899,PEQUEÑA,0,0,0,0,0,0,0,0,0
4,2100,GRANDE,1,1,1,1,0,0,0,1,1
4,1040,GRANDE,1,1,0,1,0,0,0,1,0
4,1080,GRANDE,0,1,0,1,0,0,0,1,0
4,4100,GRANDE,0,1,0,1,0,0,0,1,1
4,4923,GRANDE,0,0,0,0,0,0,0,1,0
4,4922,GRANDE,0,1,0,0,0,0,0,1,1
4,4923,PEQUEÑA,0,0,0,1,0,0,0,0,1
4,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
4,7710,GRANDE,1,1,0,1,0,0,0,0,0
4,4100,PEQUEÑA,0,0,0,1,0,0,0,1,0
4,4630,PEQUEÑA,1,1,0,0,0,0,0,0,0
4,4100,MICRO,0,0,0,1,0,0,0,0,1
4,4663,GRANDE,0,1,0,1,0,0,0,1,0
4,4649,GRANDE,1,1,0,1,0,0,0,1,0
4,4530,GRANDE,1,1,0,1,0,0,0,1,0
4,4730,MEDIANA,0,0,0,1,0,0,0,1,0
4,6910,PEQUEÑA,1,1,0,1,0,0,0,0,0
4,7710,MEDIANA,0,1,0,0,0,0,0,1,0
4,1520,MICRO,0,1,0,0,0,0,0,0,0
4,4730,MEDIANA,0,0,0,0,0,0,0,0,0
4,4773,PEQUEÑA,0,0,0,0,0,0,0,0,0
4,6810,PEQUEÑA,1,0,0,1,0,0,0,0,0
4,4662,MEDIANA,0,1,0,1,0,0,0,0,1
4,8690,PEQUEÑA,1,1,0,1,0,0,0,1,0
4,1030,GRANDE,1,1,1,1,0,0,0,1,0
4,4530,MICRO,1,1,0,0,0,0,0,0,0
4,9603,GRANDE,0,1,0,1,1,1,0,1,1
4,3830,MEDIANA,0,0,0,0,0,0,0,0,0
4,4390,GRANDE,1,0,0,0,0,1,0,0,1
4,4100,MEDIANA,1,0,0,1,0,0,0,0,0
4,4520,GRANDE,1,1,0,1,0,0,0,0,0
4,8620,GRANDE,1,0,0,1,0,0,0,1,1
4,6110,PEQUEÑA,0,1,0,1,0,0,0,0,0
5,1811,PEQUEÑA,0,1,0,0,0,0,0,0,0
5,1410,MICRO,0,1,0,0,0,0,0,1,0
5,4100,GRANDE,0,0,0,0,0,0,0,0,0
5,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
5,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
5,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
5,4730,GRANDE,0,1,0,0,0,0,0,1,1
5,4772,MEDIANA,0,0,0,0,0,0,0,0,0
5,4630,PEQUEÑA,0,0,0,0,0,0,0,0,1
5,4752,PEQUEÑA,0,0,0,0,0,0,0,0,1
5,4752,MICRO,1,1,0,0,0,0,0,0,1
5,4923,MEDIANA,0,0,0,0,0,0,0,0,0
5,4921,PEQUEÑA,0,1,0,0,0,0,0,0,0
5,4923,MICRO,0,1,0,0,0,0,0,0,0
5,5510,PEQUEÑA,0,0,0,0,0,0,0,1,0
5,5610,MICRO,0,1,0,0,0,0,0,0,0
5,6190,PEQUEÑA,0,1,0,1,0,0,0,0,0
5,7710,PEQUEÑA,0,0,0,0,0,0,0,0,0
5,8521,PEQUEÑA,0,0,0,0,0,0,0,0,0
5,8690,PEQUEÑA,0,0,0,0,0,0,0,0,0
5,9609,MICRO,0,0,0,0,0,0,0,0,0
5,4661,PEQUEÑA,0,1,0,0,0,0,0,0,0
5,4752,PEQUEÑA,0,0,0,0,0,0,0,0,0
5,7020,PEQUEÑA,0,1,0,1,0,0,0,0,0
6,4752,GRANDE,0,1,0,0,0,0,0,0,0
6,322,PEQUEÑA,1,0,0,0,0,0,0,0,0
6,2511,MICRO,1,0,0,0,0,0,0,0,0
6,3830,PEQUEÑA,1,0,0,0,0,0,0,1,1
6,4100,MEDIANA,0,1,0,0,0,0,0,1,1
6,4100,PEQUEÑA,0,1,0,0,0,0,0,0,0
6,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
6,4530,GRANDE,0,1,0,1,1,0,0,0,0
6,4789,MEDIANA,0,1,0,0,0,0,0,1,0
6,4721,MEDIANA,0,0,0,0,0,0,0,0,0
6,4752,PEQUEÑA,0,1,0,0,0,0,0,0,1
6,4719,PEQUEÑA,0,0,0,0,0,0,0,0,0
6,4923,GRANDE,0,0,0,0,0,0,0,0,1
6,4923,PEQUEÑA,1,0,0,0,0,0,0,0,0
6,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
6,4923,PEQUEÑA,1,1,0,0,0,0,0,1,0
6,5610,PEQUEÑA,0,1,0,1,0,0,0,0,0
6,7110,PEQUEÑA,0,0,0,0,0,0,0,1,0
6,7730,PEQUEÑA,0,1,0,0,0,0,0,0,0
6,7730,PEQUEÑA,0,0,0,0,0,0,0,1,0
6,8521,PEQUEÑA,0,1,0,1,0,0,0,1,0
6,8522,PEQUEÑA,0,1,0,0,1,0,0,1,0
6,8690,PEQUEÑA,0,1,0,0,0,0,0,0,0
6,9602,PEQUEÑA,0,1,0,1,0,0,0,0,0
6,1071,PEQUEÑA,1,0,0,0,0,0,0,0,0
6,4100,MICRO,0,1,0,0,0,0,0,1,0
6,4661,GRANDE,0,1,0,1,0,0,0,0,0
6,4630,PEQUEÑA,0,0,0,0,0,0,0,1,0
6,4771,PEQUEÑA,0,1,0,1,0,0,0,0,0
6,4663,MICRO,1,0,0,0,0,0,0,0,0
6,5510,PEQUEÑA,0,1,0,1,0,0,0,1,0
6,5510,MICRO,0,1,0,0,0,0,0,0,0
6,6499,MEDIANA,0,1,1,1,0,0,0,1,0
6,7110,PEQUEÑA,0,0,0,0,0,0,0,0,1
7,1030,GRANDE,0,1,1,1,0,0,0,1,0
7,3510,MICRO,0,0,0,0,0,0,0,0,0
7,4771,PEQUEÑA,0,0,0,0,0,0,0,0,0
7,4923,GRANDE,0,0,1,1,0,0,0,1,0
7,5229,GRANDE,1,1,1,1,0,0,0,1,0
7,5229,GRANDE,0,1,1,1,0,0,0,1,0
7,6190,GRANDE,0,1,1,1,0,0,0,1,0
7,6209,PEQUEÑA,0,1,0,0,0,0,0,0,0
7,8299,GRANDE,0,1,1,1,0,0,0,0,0
7,9609,GRANDE,0,0,1,1,0,0,0,1,0
20,311,GRANDE,1,1,1,1,0,0,0,1,0
7,729,MEDIANA,0,1,0,0,0,0,0,1,0
7,2410,GRANDE,0,1,1,1,0,0,0,1,0
7,1061,GRANDE,0,1,1,0,0,0,0,1,0
7,2431,GRANDE,0,1,0,0,0,0,0,1,0
7,1920,GRANDE,0,1,1,0,0,0,0,1,0
7,2512,GRANDE,0,1,1,0,0,0,0,1,0
7,1020,MEDIANA,0,0,0,0,0,0,0,1,0
7,1079,PEQUEÑA,0,0,0,0,0,0,0,0,0
7,1392,PEQUEÑA,0,0,0,0,0,0,0,0,0
7,4100,GRANDE,1,1,1,0,0,0,0,1,0
7,4789,GRANDE,0,0,0,0,0,0,0,0,0
7,4530,GRANDE,0,1,0,0,0,0,0,1,0
7,4661,GRANDE,0,1,0,0,0,0,0,0,0
7,4663,GRANDE,0,1,0,0,0,0,0,1,0
7,4663,GRANDE,0,1,0,0,0,0,0,0,1
7,4690,MEDIANA,0,1,0,0,0,0,0,0,0
7,4690,MEDIANA,0,1,0,1,0,0,0,0,0
7,4630,MEDIANA,0,0,0,0,0,0,0,1,0
7,4530,PEQUEÑA,0,1,0,0,0,0,0,0,0
7,4752,PEQUEÑA,0,0,0,0,0,0,0,0,0
7,4690,PEQUEÑA,0,1,0,0,0,0,0,0,0
7,5210,GRANDE,0,1,1,0,0,0,0,1,0
7,5229,GRANDE,0,1,0,0,0,0,0,1,0
7,5229,GRANDE,1,1,1,1,0,0,0,1,0
7,4923,GRANDE,0,0,1,0,0,0,0,1,0
7,5229,MEDIANA,0,1,1,0,0,0,0,1,0
7,5222,MEDIANA,0,1,0,0,0,0,0,0,0
7,5229,MEDIANA,0,1,0,0,0,0,0,1,0
7,4923,MEDIANA,0,1,1,0,0,0,0,1,0
7,5012,PEQUEÑA,0,0,0,0,0,0,0,1,0
7,5610,PEQUEÑA,0,0,0,0,0,0,0,0,0
7,5610,PEQUEÑA,0,1,0,0,0,0,0,1,0
7,6810,PEQUEÑA,0,1,0,0,0,0,0,1,0
7,7110,GRANDE,0,1,0,0,0,0,0,1,0
7,7730,GRANDE,0,1,1,1,0,0,0,1,0
7,8299,PEQUEÑA,0,1,0,0,0,0,0,0,0
7,8690,PEQUEÑA,0,1,1,1,0,0,0,0,0
7,9609,MICRO,0,0,0,0,0,0,0,0,0
7,1080,GRANDE,1,1,1,1,0,1,0,1,0
7,2220,GRANDE,0,1,1,1,0,0,0,1,0
7,3700,PEQUEÑA,0,1,0,0,0,0,0,0,0
7,4100,PEQUEÑA,1,1,1,1,0,0,1,1,0
7,4322,PEQUEÑA,0,1,0,1,0,0,0,0,1
7,4730,GRANDE,0,1,0,0,0,0,0,1,0
7,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
7,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
7,4630,GRANDE,0,0,1,0,0,1,0,1,0
7,4690,MICRO,0,0,0,0,0,0,0,0,0
7,5210,GRANDE,0,1,1,1,0,1,0,1,0
7,4923,MICRO,1,0,0,0,0,0,0,0,0
7,6910,PEQUEÑA,0,0,0,1,0,0,0,0,0
7,8510,PEQUEÑA,0,0,0,1,0,0,0,0,0
8,4661,GRANDE,1,1,1,1,0,0,0,1,1
8,4651,GRANDE,0,1,1,1,1,1,0,0,0
8,4719,MEDIANA,1,1,1,1,0,0,0,1,0
8,4789,PEQUEÑA,1,1,0,0,0,0,0,0,1
8,4921,MICRO,0,0,0,0,0,0,0,0,0
8,5510,PEQUEÑA,0,0,1,1,0,0,0,0,0
8,5510,PEQUEÑA,0,1,1,0,0,0,0,0,0
8,6190,PEQUEÑA,1,1,0,1,0,0,0,0,0
8,7020,PEQUEÑA,1,0,0,0,0,0,0,1,0
8,8690,PEQUEÑA,1,0,1,0,0,0,0,0,0
8,9000,PEQUEÑA,1,1,0,1,0,0,0,1,1
8,9602,MICRO,1,1,0,0,0,0,0,0,0
8,4100,MICRO,1,0,0,0,0,0,0,0,0
8,6499,PEQUEÑA,1,0,1,1,0,0,0,0,0
8,8510,PEQUEÑA,1,1,1,1,0,0,0,1,0
8,4663,MICRO,1,0,0,0,0,0,0,1,0
8,3830,MICRO,0,0,0,0,0,0,0,0,1
8,4921,MEDIANA,0,1,0,1,0,0,0,1,0
8,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
8,1610,MICRO,0,1,0,0,0,0,0,0,0
8,4100,PEQUEÑA,0,1,1,0,0,0,0,0,1
8,4690,PEQUEÑA,1,0,0,0,0,0,0,0,1
8,810,MICRO,0,0,0,0,0,0,0,1,0
8,1071,PEQUEÑA,1,0,0,0,0,0,0,0,0
8,4100,MEDIANA,0,0,0,0,0,0,0,0,0
8,4630,GRANDE,1,0,1,1,1,0,0,0,0
8,4730,MEDIANA,0,1,1,0,0,0,0,0,0
8,4719,PEQUEÑA,1,1,0,0,0,0,0,1,0
8,4730,PEQUEÑA,1,1,0,1,0,0,0,0,0
8,4923,PEQUEÑA,1,1,1,1,0,0,0,0,0
8,5510,PEQUEÑA,1,1,1,0,0,0,0,0,0
8,5510,MICRO,1,1,0,0,0,0,0,0,1
8,7110,PEQUEÑA,0,1,1,0,0,0,0,1,0
8,7911,PEQUEÑA,1,1,0,1,0,0,0,1,0
8,8299,PEQUEÑA,0,0,0,0,0,0,0,0,0
8,8549,MEDIANA,1,1,1,1,1,0,0,1,0
8,4921,PEQUEÑA,1,1,0,1,0,0,0,0,0
9,899,MICRO,0,0,0,0,0,0,0,0,0
9,4100,PEQUEÑA,0,0,0,0,0,0,0,1,0
9,4100,MICRO,0,0,0,0,0,0,0,0,0
9,4630,PEQUEÑA,1,1,0,0,0,0,0,0,1
9,4781,PEQUEÑA,0,1,0,0,0,0,0,0,0
9,4773,PEQUEÑA,1,1,0,0,0,0,0,0,0
9,4663,PEQUEÑA,1,0,0,0,0,0,0,0,0
9,4923,PEQUEÑA,1,0,0,0,0,0,0,0,0
9,4923,MICRO,0,0,0,0,0,0,0,0,0
9,5610,MICRO,0,0,0,0,0,0,0,0,0
9,7110,PEQUEÑA,1,1,1,0,0,0,0,0,1
9,8510,MICRO,0,0,0,0,0,0,0,1,0
10,4620,GRANDE,0,1,0,0,0,0,0,0,0
10,4923,MICRO,0,0,0,0,0,0,0,0,0
10,8299,GRANDE,0,1,0,0,0,0,0,1,0
10,8530,MICRO,0,0,0,0,0,0,0,1,0
10,4630,PEQUEÑA,0,0,0,0,0,0,0,0,0
10,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
10,4100,PEQUEÑA,0,1,0,0,0,0,0,0,1
10,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
10,4663,GRANDE,0,1,0,0,0,0,0,0,0
10,4620,MEDIANA,0,0,0,0,0,0,0,0,0
10,4630,PEQUEÑA,0,1,0,0,0,0,0,0,1
10,4799,PEQUEÑA,0,0,0,0,0,0,0,0,0
10,4630,PEQUEÑA,0,0,0,0,0,0,0,0,0
10,4763,MICRO,0,0,0,0,0,0,0,1,0
10,4923,PEQUEÑA,0,0,0,0,0,0,0,1,0
10,4923,PEQUEÑA,0,1,0,0,0,0,0,0,0
10,5510,PEQUEÑA,0,1,0,1,0,0,0,0,0
10,6810,MICRO,0,1,0,0,0,0,0,1,0
10,8521,PEQUEÑA,0,1,0,0,0,0,0,1,0
10,9609,MICRO,0,1,0,0,0,0,0,0,0
10,3830,MICRO,0,0,0,0,0,0,0,1,1
10,1073,GRANDE,0,0,0,0,0,0,0,1,0
10,4661,PEQUEÑA,0,1,0,0,0,0,0,1,0
10,4649,PEQUEÑA,0,1,0,0,0,0,0,0,0
10,5610,PEQUEÑA,0,0,0,0,0,0,0,1,1
10,6910,PEQUEÑA,0,0,0,0,0,0,0,0,0
11,1629,PEQUEÑA,0,1,0,0,0,0,0,0,0
11,3600,GRANDE,0,1,0,0,0,0,0,1,0
11,4540,PEQUEÑA,0,0,0,0,0,0,0,0,0
11,4921,PEQUEÑA,0,0,0,0,0,0,0,0,0
11,5510,PEQUEÑA,0,1,0,0,0,0,0,0,0
11,6810,PEQUEÑA,0,1,0,0,0,0,0,1,0
11,7020,PEQUEÑA,0,0,0,0,0,0,0,0,0
11,8530,PEQUEÑA,0,1,0,0,0,0,0,0,0
11,4752,PEQUEÑA,0,0,0,0,0,0,0,0,0
11,1030,GRANDE,0,1,0,1,0,1,0,1,0
11,1075,GRANDE,0,1,0,0,0,0,0,1,0
11,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
11,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
11,4100,MICRO,0,0,0,0,0,0,0,0,0
11,4773,PEQUEÑA,0,0,1,0,0,0,0,0,1
11,4520,PEQUEÑA,0,0,0,0,0,0,0,0,0
11,4752,MICRO,0,0,0,0,0,0,0,0,0
11,4923,MEDIANA,0,0,0,0,0,0,0,0,1
11,5510,GRANDE,0,1,0,0,0,0,0,0,1
11,6910,PEQUEÑA,0,0,0,1,0,0,0,0,0
11,8690,PEQUEÑA,1,0,0,0,0,0,0,0,0
11,2395,PEQUEÑA,0,0,0,0,0,0,0,1,0
11,4663,GRANDE,0,1,0,0,0,0,0,0,0
11,899,MEDIANA,0,0,0,0,0,0,0,0,0
11,4789,MEDIANA,0,1,0,0,0,0,0,1,0
11,6190,PEQUEÑA,0,0,0,0,0,0,0,0,0
11,729,PEQUEÑA,0,1,0,0,0,0,0,0,0
11,4662,GRANDE,0,0,0,0,0,0,0,0,0
11,311,PEQUEÑA,0,0,0,0,0,0,0,0,0
11,4100,PEQUEÑA,0,1,0,0,0,0,0,0,0
11,4923,PEQUEÑA,0,1,0,0,0,0,0,0,1
11,8010,PEQUEÑA,0,1,0,1,0,0,0,0,0
11,9609,PEQUEÑA,0,1,0,0,0,0,0,0,0
15,4290,GRANDE,0,1,1,0,0,0,0,1,1
11,4730,MEDIANA,0,0,0,0,0,0,0,0,0
12,3830,PEQUEÑA,1,1,1,0,0,0,0,0,1
12,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
12,810,PEQUEÑA,1,0,0,0,0,0,0,1,0
12,4100,PEQUEÑA,1,0,0,0,0,0,0,0,0
12,4663,GRANDE,1,1,1,1,0,0,0,1,0
12,4663,MEDIANA,1,1,0,0,0,0,0,0,0
12,4620,MEDIANA,1,1,0,0,0,0,0,0,0
12,4923,PEQUEÑA,1,0,0,0,0,0,0,1,0
12,5229,PEQUEÑA,1,1,0,0,0,0,0,1,1
12,5510,GRANDE,1,1,1,0,0,0,0,1,0
12,6311,PEQUEÑA,1,1,1,0,0,0,0,1,0
12,8010,GRANDE,1,1,0,1,0,1,0,1,0
12,8510,PEQUEÑA,0,0,1,1,0,0,0,1,0
12,8620,PEQUEÑA,1,1,0,0,0,0,0,1,1
12,311,MICRO,1,0,0,0,1,0,0,1,0
12,1410,PEQUEÑA,1,0,0,0,0,0,0,1,0
12,4100,MEDIANA,0,1,1,1,0,0,0,1,0
12,4663,GRANDE,1,1,1,1,0,0,0,1,0
12,4719,PEQUEÑA,1,1,1,1,0,0,0,0,0
12,4630,PEQUEÑA,0,1,0,0,0,0,0,0,0
12,4922,GRANDE,1,1,0,0,0,0,0,1,0
12,4923,MEDIANA,0,1,1,0,0,0,0,0,1
12,5610,PEQUEÑA,0,1,0,0,0,0,0,1,0
12,6419,PEQUEÑA,0,1,1,1,0,0,0,0,0
12,7110,PEQUEÑA,0,1,0,0,0,0,0,0,0
12,8530,GRANDE,1,0,1,0,1,1,1,1,1
12,9411,PEQUEÑA,0,1,0,0,0,0,0,1,0
12,4100,PEQUEÑA,1,1,1,0,0,0,0,1,1
12,4923,PEQUEÑA,1,1,1,1,0,0,0,1,0
12,4773,PEQUEÑA,1,0,0,0,0,0,0,0,0
13,4663,PEQUEÑA,1,0,0,0,0,0,0,0,0
13,4663,MEDIANA,1,1,0,0,0,0,0,0,0
13,2920,GRANDE,1,1,0,0,0,0,0,1,0
13,311,MICRO,0,1,0,1,0,0,0,0,0
13,899,MEDIANA,0,0,0,0,0,0,0,0,0
13,1030,GRANDE,1,1,1,0,0,0,0,1,1
13,1511,MEDIANA,0,1,1,0,0,0,0,1,0
13,2660,MICRO,0,0,0,0,0,0,0,0,0
13,3900,GRANDE,1,1,0,0,0,0,0,1,0
13,4290,GRANDE,0,1,0,0,0,0,0,0,0
13,4100,MEDIANA,1,1,0,1,0,0,0,1,0
13,4321,PEQUEÑA,0,1,0,1,0,0,0,0,0
13,4510,GRANDE,0,1,1,1,0,0,0,1,1
13,4649,GRANDE,0,1,1,1,0,0,0,1,1
13,4630,GRANDE,1,1,0,1,0,0,0,0,0
13,4690,GRANDE,0,1,1,0,0,0,0,0,0
13,4630,MEDIANA,0,1,0,0,0,0,0,1,0
13,4690,MEDIANA,0,0,0,0,0,0,0,0,0
13,4661,MEDIANA,0,1,0,1,0,0,0,0,1
13,4540,PEQUEÑA,0,1,0,0,0,0,0,0,1
13,4630,PEQUEÑA,0,0,0,0,0,0,0,0,0
13,4771,PEQUEÑA,0,0,0,0,0,0,0,0,0
13,4690,MICRO,0,1,0,0,0,0,0,1,0
13,4923,GRANDE,1,1,0,1,1,0,0,1,1
13,4923,MEDIANA,0,1,0,0,0,0,0,1,1
13,4921,PEQUEÑA,0,0,0,0,0,0,0,1,0
13,4921,PEQUEÑA,0,0,0,0,0,0,0,1,1
13,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
13,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
13,5610,PEQUEÑA,0,1,1,1,0,0,0,1,0
13,5610,PEQUEÑA,0,1,0,0,0,0,0,1,0
13,5510,PEQUEÑA,0,1,0,0,0,0,0,1,0
13,5610,PEQUEÑA,0,1,0,0,0,0,0,0,0
